id,caption,image,tgt_id
354,a man in a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/360760_1237061_432344_rg.png,1
2630,a girl in a white shirt with her hair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/536001_437990_462583_gr.png,2
1953,a white and red sheep with a white tied,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/453311_1820677_72271_rg.png,1
2593,the woman in the right,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/11624_505799_475859_rg.png,1
4719,the girl with the back,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/223603_1712067_1724358_gr.png,2
5012,a woman wearing a black and white jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/386211_501665_490212_gr.png,2
396,a knife on a knife,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/418196_694568_1085953_gr.png,2
5009,a man in a black jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/80448_502913_2206242_gr.png,2
1333,a dish with carrots and carrots,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/100022_712188_1899463_gr.png,2
1305,the man in the right hand,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/59024_480748_463905_gr.png,2
4045,a man with sunglasses jacket in a white hat and blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/292127_1720354_505173_gr.png,2
3010,a white sleeping on a couch,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/520123_53272_1891_rg.png,1
1828,a young elephant with a larger trunk standing on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/412167_581570_581061_gr.png,2
3475,a brown cow with a brown and grass,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/12696_73956_75220_gr.png,2
5537,a small white bowl with a red and white sink,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/279780_1982866_1982646_gr.png,2
4888,a tree,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/465347_588103_586980_gr.png,2
3857,a yellow and yellow covered,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/242709_1039371_2185964_gr.png,2
2098,a skier with a black and pink jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/478035_514390_454682_gr.png,2
1838,a glass of orange beer,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/379401_671715_1040891_gr.png,2
2193,a woman with a hat hat in his hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/164042_422202_427034_gr.png,2
2539,a red color bus,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/171231_1365302_167119_gr.png,2
1034,a young man in a black jacket and white coat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/255519_1738527_455504_rg.png,1
5473,a man with a green jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/56604_2157880_210974_gr.png,2
2990,wine glass of wine glass,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/565918_665662_1088196_rg.png,1
1892,woman sitting at the bench,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/363075_434068_510771_rg.png,1
4154,a man holding a black and white type,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/211190_1719306_483091_rg.png,1
3850,a yellow and yellow fruit,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/242709_1039371_2185964_rg.png,1
4729,a man wearing a brown shirt and a man wearing a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/260276_199912_201200_rg.png,1
3530,a woman with a blue shirt and blue hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/201192_437429_443219_rg.png,1
2115,a piece of a slice of pizza on a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/355159_1076849_2166645_rg.png,1
1119,a dog with a dog,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/238915_9056_16138_rg.png,1
4985,a woman wearing a black and white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/47667_1968318_33346_rg.png,1
5182,boy with surfboard,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/146224_475120_654414_gr.png,2
3863,the man in blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/54295_478402_501696_gr.png,2
756,a woman in a red shirt and white pants with a purple shorts,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/132038_2152765_551635_rg.png,1
5923,a person in a red coat in a red jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/515937_514202_1752163_gr.png,2
5144,the woman wearing a black and holding a brown jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/367357_1182478_510682_rg.png,1
2628,the snowboard snow,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/414279_619618_618052_gr.png,2
5718,the hot dog dog in the hot dog,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/515662_1069369_1070424_gr.png,2
3105,a man in a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/258077_491086_484782_gr.png,2
2268,a brown chair with a red and white outdoor on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/527342_375408_1933657_rg.png,1
20,a black computer screen to the right of two other other other other not,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/344073_1104230_1103981_gr.png,2
5169,a blue and a man in a black hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/88845_213731_183359_gr.png,2
2776,a man wearing black and white jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/216733_495522_452707_rg.png,1
548,a man holding a woman with a red shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/113_1207747_505536_gr.png,2
4690,the chair in the back of the chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/342385_374945_376069_rg.png,1
3079,the man wearing black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/430067_1734892_2204791_gr.png,2
603,a woman in a red jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/172813_115855_98169_gr.png,2
4260,a girl in a blue shirt and white shorts and light shorts playing frisbee,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/54850_519907_449240_gr.png,2
5371,a blue bottle of a table with a bottle on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/474256_1154921_1156268_gr.png,2
4663,a black leather couch with the window pillows on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/137378_98683_114361_rg.png,1
4108,the bowl of the bowl,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/521572_2217394_1898480_gr.png,2
3285,a woman in a red shirt and black and white skiing,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/455419_512558_465260_rg.png,1
4327,a girl with a white shirt and a girl in a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/259719_205815_320681_rg.png,1
4168,the man,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/153036_1957374_1957280_gr.png,2
1301,a man wearing a black sweater,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/59024_480748_463905_gr.png,2
4037,a salad with food in it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/267540_717986_1041163_gr.png,2
1236,a black and black jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/116250_1183323_318892_rg.png,1
2889,the bicycle that is parked on the bike,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/347976_130487_130743_rg.png,1
4813,a piece of a sandwich in front of a green (,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/186699_1561788_1560786_gr.png,2
1435,a car,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/287303_242270_135604_rg.png,1
36,a person wearing a tan shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/409661_1710348_448286_rg.png,1
5227,a black motorcycle with its police police behind a police,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/8339_150450_152689_rg.png,1
5424,a man in black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/330311_1184473_1184527_gr.png,2
2627,the snowboard feet ' s the snowboard,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/414279_619618_618052_gr.png,2
2349,a lady sitting on a couch,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/101450_466607_1603843_rg.png,1
3709,a silver bike,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/365314_154740_154081_gr.png,2
5757,the green chair with the back of the tree,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/131007_115747_1949603_rg.png,1
2418,a pizza,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/412830_1077372_454214_rg.png,1
51,a man in a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/442451_421840_573338_gr.png,2
1103,a dark horse in a brown horse,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/312631_55432_55115_rg.png,1
1954,a white sheep with a red and white hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/453311_1820677_72271_gr.png,2
3982,a man holding a shoulder,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/103612_477452_450061_gr.png,2
5929,a man with a red and blue jacket on a backpack,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/515937_514202_1752163_rg.png,1
1229,a woman in a blue shirt and jeans,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/257297_235313_225628_rg.png,1
925,a woman wearing a black shirt and black dress,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/222305_1723527_215584_gr.png,2
971,a yellow held by a yellow umbrella,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/369801_2074485_1204147_gr.png,2
4675,a man with a frisbee,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/387561_227430_231278_rg.png,1
4984,a woman in a blue shirt is holding another showing,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/47667_1968318_33346_rg.png,1
1804,a red orange on the orange,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/59483_1052690_1054014_rg.png,1
2927,a red apple apple apple,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/204174_1049172_1047729_rg.png,1
1928,a plate of meat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/10900_2131267_1058571_rg.png,1
3168,a small bowl of a white basket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/487496_689864_688070_rg.png,1
2722,a man in a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/36488_466629_441334_gr.png,2
426,laptop to the right of the laptop,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/483794_1965508_1966829_gr.png,2
1326,a person in the black jeans,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/206501_462451_460538_gr.png,2
4806,a red bag with a red bag,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/170309_1187352_1164629_gr.png,2
2637,the girl with the white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/536001_437990_462583_rg.png,1
1182,a woman in a black jacket looking looking at a phone,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/370152_470112_470682_gr.png,2
5759,a blue chair on a table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/131007_115747_1949603_rg.png,1
3583,the girl that is ' s hand is in the front,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/356940_2177073_369683_rg.png,1
2491,a black chair with a black pillow and white leather sitting on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/421108_1722887_1965366_gr.png,2
5963,a man in a black shirt and a red shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/24520_214747_201007_gr.png,2
4811,a red and green flowers in a green top of a red a polka,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/186699_1561788_1560786_rg.png,1
5881,a man wearing a yellow shirt and a tennis racket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/155450_466415_1207751_gr.png,2
3037,a giraffe in a giraffe,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/118724_600377_598403_gr.png,2
5028,a pink and white tan with a blue color blanket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/252492_1478979_646934_rg.png,1
5817,a glass of a wine glass with a wine,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/204529_666622_1755762_gr.png,2
5329,a man in a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/397148_1738085_191523_gr.png,2
4902,a blonde blonde blonde blonde blonde blonde ' s head,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/31187_465027_1732500_gr.png,2
5970,man in a red shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/40911_477941_2160200_rg.png,1
916,a man in a red shirt with a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/197718_209951_191857_gr.png,2
4065,a black jacket and black lying in the snow,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/202037_182512_181156_gr.png,2
3230,a man with a man with a green shirt and grey hair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/258240_426969_471566_gr.png,2
1778,a knife in a knife,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/469427_690375_697036_rg.png,1
2095,a woman wearing a pink jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/478035_514390_454682_rg.png,1
3390,a red motorcycle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/520533_148417_152579_gr.png,2
5993,a man sitting on a chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/32739_1950068_290958_rg.png,1
1575,a white laptop on the left of a desk,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/157744_1647323_1647471_rg.png,1
3306,a person wearing a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/200971_332867_333039_rg.png,1
2395,a man wearing a white shirt and jeans,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/478351_194292_202380_gr.png,2
5827,a brown chair facing a wooden chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/278260_376803_484067_gr.png,2
299,the bus on the bus,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/573700_366159_366125_rg.png,1
1185,a woman in a black jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/370152_470112_470682_gr.png,2
2838,a little boy in blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/257782_438321_443529_rg.png,1
2020,a chair in a white shirt and a wooden chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/502564_387640_384827_gr.png,2
5119,the sandwich on the right side of the sandwich,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/187125_309372_312292_rg.png,1
2357,a black held being held being being by by by by by man,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/248910_1862283_650449_gr.png,2
109,a skier with a black jacket and white skiing,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/516198_477664_435447_gr.png,2
861,a wooden chair with a red pillow,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/205875_2225560_1957039_rg.png,1
5665,a woman in a brown shirt with a purple purple on a purple,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/24086_487366_531217_gr.png,2
2191,a man in a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/164042_422202_427034_gr.png,2
5935,a piece of a man with the part of a red hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/382710_1187266_1183460_gr.png,2
4279,the man in the right hand picture,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/579144_1257024_425390_gr.png,2
4726,a man wearing a frisbee,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/260276_199912_201200_gr.png,2
3968,a man in a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/193682_476678_427803_gr.png,2
5490,a man with a black,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/32044_1753114_1714042_gr.png,2
5578,a brown color and white dog,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/171408_3727_15138_rg.png,1
3018,a white cat on a white couch,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/520123_53272_1891_rg.png,1
2493,a brown chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/421108_1722887_1965366_gr.png,2
457,a chair chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/354361_381724_376972_gr.png,2
451,a chair in front of a chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/354361_381724_376972_rg.png,1
5208,a white couch with a woman sitting on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/477179_112646_554058_rg.png,1
2438,a pizza with the food in it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/552114_1534641_1540234_rg.png,1
5016,a woman in a black shirt and white dress,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/386211_501665_490212_gr.png,2
2188,a blue bike with a bike,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/478132_344084_344184_gr.png,2
290,a red bus bus with a red bus,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/573700_366159_366125_rg.png,1
3767,a black car in front of a bicycle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/185177_1766500_201992_gr.png,2
5388,a plane plane to the plane,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/277653_160660_161722_gr.png,2
1985,a brown cow,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/142050_72003_1820203_gr.png,2
2644,a blue and blue bike,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/486854_156288_156268_gr.png,2
5853,a slice of pizza,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/235403_1072111_1074981_rg.png,1
4626,a woman in a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/219268_454661_654261_gr.png,2
1623,a girl in a red jacket and white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/215224_454502_1708882_rg.png,1
1624,a girl in a red sweater,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/215224_454502_1708882_gr.png,2
1522,a black car with the hood,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/83931_1785793_355989_rg.png,1
5924,a skier with a red and blue jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/515937_514202_1752163_rg.png,1
3341,a woman sitting on a table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/240467_2063457_573405_rg.png,1
3275,the smaller elephant on the left side of the tree,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/127214_585447_585727_rg.png,1
3959,a black and a glass of a brown gold with a gold seat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/455824_104106_105053_gr.png,2
2094,a woman wearing a black jacket and pink jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/478035_514390_454682_gr.png,2
2124,a baseball player wearing a baseball,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/532269_429304_437519_rg.png,1
573,a parking meter,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/254706_418150_418299_gr.png,2
5883,a man in a black shirt holding a tennis racket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/155450_466415_1207751_rg.png,1
1275,a suitcase on a suitcase,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/509534_1186629_1445507_gr.png,2
698,a person holding a hand holding a hand,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/57491_1278248_521312_rg.png,1
5125,the truck,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/424694_397892_1374218_rg.png,1
2131,a broccoli on a white plate with dessert,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/265074_1058473_1961347_rg.png,1
1587,a red bus with red bus,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/542779_168638_1365009_gr.png,2
1732,a brown bear behind a black and white bear,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/534881_587707_587224_rg.png,1
5938,a brown part of a small a brown door,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/382710_1187266_1183460_gr.png,2
4410,a white cat on a table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/461098_1589509_2120744_gr.png,2
1996,a man in a white hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/504172_448612_429078_gr.png,2
3719,a zebra in the back of two other zebras,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/348951_590580_588179_gr.png,2
1899,a man sitting on a yellow bench,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/363075_434068_510771_rg.png,1
3204,a large elephant with a larger of its trunk,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/200817_580131_581797_gr.png,2
2367,a skier with a black helmet,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/117849_513773_504783_rg.png,1
1606,a green vase with a green dog,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/26728_1157250_1155695_rg.png,1
920,a girl in black dress,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/222305_1723527_215584_gr.png,2
2069,a green pizza on a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/314187_1077730_500580_gr.png,2
4625,the woman holding a woman in a blue shirt and black shorts,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/219268_454661_654261_gr.png,2
4191,a glass of glass of wine,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/447994_1499384_662040_rg.png,1
1455,man wearing a white shirt sitting on a white with a white game,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/124804_1706260_469919_rg.png,1
5492,a man in a black jacket wearing a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/32044_1753114_1714042_rg.png,1
5279,a baseball walking wearing a baseball uniform,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/211863_262670_185053_rg.png,1
4012,the middle of another cow,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/352886_74052_74183_gr.png,2
2711,skier in the skier in the middle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/253202_463346_457303_rg.png,1
270,a man wearing a purple shirt and a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/164093_187898_205604_gr.png,2
2470,the bird in the back,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/11495_38338_1399547_gr.png,2
2016,a woman wearing a blue shirt and a racket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/246417_1721760_488455_gr.png,2
4754,a black boat with a boat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/14611_180186_179160_gr.png,2
4526,a man in a white shirt with a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/554949_2161078_512328_gr.png,2
2981,a little girl in a red shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/387058_215746_253078_gr.png,2
1444,girl sitting on the other bed,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/362360_494698_531222_gr.png,2
5273,a baseball player in a bat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/211863_262670_185053_gr.png,2
1066,a baseball player in a black pants and white dress,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/320785_1249423_1236539_gr.png,2
4801,a red suitcase with red backpack,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/170309_1187352_1164629_gr.png,2
366,the brown brown cow in the middle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/189836_277915_2191523_rg.png,1
3425,a man in a red shirt and black jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/340331_436822_421993_gr.png,2
1394,a man with a black shirt on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/222977_490735_1205053_gr.png,2
3080,a red bike,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/217091_1393495_1812159_rg.png,1
1763,the black cow to the right,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/518575_62696_65778_gr.png,2
4349,a brown laptop with a man in a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/194842_1104065_462630_rg.png,1
5327,a man in a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/397148_1738085_191523_rg.png,1
2278,a slice of pizza,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/464784_1077007_1077333_gr.png,2
1792,a baby girl with a baby,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/420304_478633_511251_rg.png,1
5513,the man in the right hand picture,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/220485_1588439_1582145_rg.png,1
4305,a baseball player in a white shirt and blue baseball,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/440592_480736_496286_rg.png,1
1580,the red bus on the left side,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/542779_168638_1365009_gr.png,2
5069,a black horse in white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/162462_56932_54871_gr.png,2
5742,the tennis player in the blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/97895_473989_501155_gr.png,2
3110,the butter cake with the cake,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/369331_689912_313023_rg.png,1
1802,the orange orange,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/59483_1052690_1054014_rg.png,1
4603,a man wearing a black shirt and white tie,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/301128_228737_227935_gr.png,2
2887,a black bike with a white and black color parked,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/347976_130487_130743_gr.png,2
612,the remote remote with the remote,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/336660_1109602_1111166_gr.png,2
5681,a woman in a white shirt holding a table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/540211_203854_183132_gr.png,2
1730,a big bear with a black bear,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/534881_587707_587224_gr.png,2
3045,a zebra standing behind the zebra,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/380885_590452_592403_gr.png,2
5106,the white chair on the camera,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/318183_1153336_1154122_rg.png,1
1159,the truck on the left of the image,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/468408_136077_133232_rg.png,1
1202,a green truck on the right side of the road,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/214523_1799177_1800036_rg.png,1
2580,a sandwich sitting on a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/150877_310723_2217841_gr.png,2
330,a baseball player in his uniform to the left of the number his hand,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/528117_501305_513953_gr.png,2
2799,the basket of the woman in the green and black,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/151214_212200_2152766_gr.png,2
5877,a baseball player on the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/540457_469796_543048_rg.png,1
2758,the green plant on the right,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/323226_25277_19549_rg.png,1
5411,a man in a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/256540_465561_431296_rg.png,1
2850,a bike bicycle with a bicycle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/126728_241002_130750_gr.png,2
276,the man in the black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/164093_187898_205604_gr.png,2
6028,a zebra in front of two zebra,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/484690_588344_590172_rg.png,1
5582,a black bag purse purse,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/441772_1825052_1168330_rg.png,1
3327,a man with a red and white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/143636_466245_457494_gr.png,2
