target,distractor,similarity,model_name,speaker_score,listener_score,description
835_7,886_8,3,sampling_speaker1,-12.0879256349,-1.30665135384,the dog is looking at jenny
835_7,886_8,3,sampling_speaker1,-16.6473804359,-0.057769715786,the dog thinks the cat is standing on the
835_7,886_8,3,sampling_speaker1,-5.83193362292,-1.10314440727,the dog is watching jenny
835_7,886_8,3,sampling_speaker1,-18.0416775336,-0.719962179661,jenny is near mike
835_7,886_8,3,sampling_speaker1,-10.5725399212,-0.0171720981598,the dog and cat are sitting by the tree
827_9,827_0,2,sampling_speaker1,-19.3984649397,-0.890960693359,the bucket is next to mike
827_9,827_0,2,sampling_speaker1,-20.2699389474,-1.52078676224,there is a cloud and mustard in the sky
827_9,827_0,2,sampling_speaker1,-11.5225857893,-3.01950883865,there is a soda on the ground
827_9,827_0,2,sampling_speaker1,-11.7984511633,-1.23083353043,jenny is wearing a hat
827_9,827_0,2,sampling_speaker1,-3.4939832027,-1.09802865982,jenny is wearing a silly hat
827_9,827_0,2,sampling_speaker1,-11.7443424618,-0.00484609603882,jenny is running towards the tree
827_9,827_0,2,sampling_speaker1,-13.3208271918,-0.435366630554,mike is wearing a ski cap
827_9,827_0,2,sampling_speaker1,-13.6331225945,-1.05504417419,jenny is wearing a red neat hat
827_9,827_0,2,sampling_speaker1,-17.8881624109,-0.0503118038177,jenny is running to mike
827_9,827_0,2,sampling_speaker1,-7.68793439983,-1.035592556,jenny is wearing a red and gray hat
853_0,853_0,0,sampling_speaker1,-10.193265364,-0.693147182465,a helicopter is in the sky
853_0,853_0,0,sampling_speaker1,-7.66471268348,-0.693147182465,the ball is in front of the table
853_0,853_0,0,sampling_speaker1,-6.25124311239,-0.693147182465,the dog is standing by the table
853_0,853_0,0,sampling_speaker1,-13.8644202794,-0.693147182465,the pie want to the pie
853_0,853_0,0,sampling_speaker1,-14.985516,-0.693147182465,jenny hit the pie
853_0,853_0,0,sampling_speaker1,-12.880700618,-0.693147182465,the bear took mikes basketball
853_0,853_0,0,sampling_speaker1,-12.6828924828,-0.693147182465,mike threw the basketball
853_0,853_0,0,sampling_speaker1,-9.35027979316,-0.693147301674,the bear is standing near the tree
853_0,853_0,0,sampling_speaker1,-24.9898522242,-0.693147242069,the park was sad she has pie
853_0,853_0,0,sampling_speaker1,-13.9211014755,-0.693147182465,the dog wants to eat the pie
852_0,852_2,2,sampling_speaker1,-6.61631668365,-0.687499523163,the dog is standing near jenny
852_0,852_2,2,sampling_speaker1,-4.89080188244,-0.502865791321,jenny is wearing a hat
852_0,852_2,2,sampling_speaker1,-6.78621930814,-0.795596122742,the dog is wearing a pointy hat
852_0,852_2,2,sampling_speaker1,-15.9712751168,-0.791682779789,the dog and jenny see the toys
852_0,852_2,2,sampling_speaker1,-3.79882034565,-0.520975589752,jenny is wearing a witch hat
852_0,852_2,2,sampling_speaker1,-17.6007600628,-0.366615772247,an orange sun is in the sky
852_0,852_2,2,sampling_speaker1,-21.4122312437,-1.60272467136,jenny has a bottle of some pizza
852_0,852_2,2,sampling_speaker1,-7.13457978158,-0.904155254364,jenny is standing in front of the tree
852_0,852_2,2,sampling_speaker1,-4.65561633473,-0.678255140781,the dog is standing next to jenny
852_0,852_2,2,sampling_speaker1,-12.6416487504,-1.65563309193,jenny is holding a frisbee and the dog
887_8,832_0,4,sampling_speaker1,-10.3802669777,-0.0172805786133,the bear sees the hot dogs on the grill
887_8,832_0,4,sampling_speaker1,-7.98825338367,-3.33786010742e-06,it is raining on the bear
887_8,832_0,4,sampling_speaker1,-8.314979095,-0.00601625442505,a bear is standing near the picnic table
887_8,832_0,4,sampling_speaker1,-8.65057978865,-1.27476215363,mike is standing next to the table
887_8,832_0,4,sampling_speaker1,-9.23587398355,-0.00255179405212,the bear is in the tree
887_8,832_0,4,sampling_speaker1,-10.9128777249,-0.000829935073853,a bear is standing next to mike
887_8,832_0,4,sampling_speaker1,-13.5052809956,-0.00445681810379,mike is upset because its raining
887_8,832_0,4,sampling_speaker1,-14.0536240717,-0.00235736370087,the bear sees an apple tree
887_8,832_0,4,sampling_speaker1,-11.9499763385,-0.000696659088135,the rain is falling from the falling from the
887_8,832_0,4,sampling_speaker1,-6.46749206056,-6.67572021484e-05,the bear is getting rained on
898_5,816_4,4,sampling_speaker1,-15.5922494049,0.0,the bat and snake are ready to play baseball
898_5,816_4,4,sampling_speaker1,-8.64840165508,-2.00271606445e-05,the baseball glove is by the glove
898_5,816_4,4,sampling_speaker1,-22.2168043537,-0.841666579247,mike is both by the pie
898_5,816_4,4,sampling_speaker1,-22.536433735,-0.00638580322266,mike and the pie is by a bat
898_5,816_4,4,sampling_speaker1,-4.97112528254,-1.69398999214,the pie is on the table
898_5,816_4,4,sampling_speaker1,-8.91301293639,-0.0234059095383,there are apples on the tree
898_5,816_4,4,sampling_speaker1,-9.20649018908,-0.0135645866394,jenny is wearing the glove
898_5,816_4,4,sampling_speaker1,-31.1136841668,-0.131611645222,mike is sad that the apple set is saw
898_5,816_4,4,sampling_speaker1,-6.84800730198,-0.00351047515869,mike is happy to see the snake
898_5,816_4,4,sampling_speaker1,-9.06158417485,-4.29153442383e-06,there is a baseball bat near the apple tree
817_2,817_7,4,sampling_speaker1,-8.98223604306,-0.523636341095,jenny is holding a bat
817_2,817_7,4,sampling_speaker1,-15.0769500075,-0.229381084442,the cat wants the baseball
817_2,817_7,4,sampling_speaker1,-10.4109230833,-0.10425901413,jenny has a hat on
817_2,817_7,4,sampling_speaker1,-8.83335482876,-0.0692148208618,the cat has a baseball hat on
817_2,817_7,4,sampling_speaker1,-24.7919485228,-0.182931423187,jenny wants her frustrated too small ball
817_2,817_7,4,sampling_speaker1,-30.2151924985,-0.274888396263,there want the hamburgers and the ball on the
817_2,817_7,4,sampling_speaker1,-8.05066238798,-0.134620189667,the cat wants to play with the bat
817_2,817_7,4,sampling_speaker1,-9.92930415158,-0.53714466095,the cat is by mike
817_2,817_7,4,sampling_speaker1,-12.6176487231,-0.254217624664,jenny has a baseball
817_2,817_7,4,sampling_speaker1,-7.86943533415,-0.100990772247,jenny is holding the baseball
840_0,826_6,4,sampling_speaker1,-18.4422835713,-0.14823448658,jenny is mad at a bbq
840_0,826_6,4,sampling_speaker1,-16.7283166284,-0.208241224289,there is a thunderstorm
840_0,826_6,4,sampling_speaker1,-18.7346422546,-1.02351212502,mike is standing on the grill
840_0,826_6,4,sampling_speaker1,-32.3614607328,-0.0443403720856,jenny is mad in her viking more okay
840_0,826_6,4,sampling_speaker1,-23.0139691865,-0.0569379329681,it is a viking helmet
840_0,826_6,4,sampling_speaker1,-17.5355145349,-0.0145266652107,jenny is sad that she is angry that she
840_0,826_6,4,sampling_speaker1,-10.2115516763,-0.0872356891632,jenny is mad because the plane is in the
840_0,826_6,4,sampling_speaker1,-4.3324459385,-0.0195183753967,jenny is wearing a viking hat
840_0,826_6,4,sampling_speaker1,-28.1553354881,-0.0191099643707,the is running away from mike
840_0,826_6,4,sampling_speaker1,-18.1332288088,-0.0120003223419,mike is mad at the storm warns
845_6,839_2,4,sampling_speaker1,-16.9480892221,-0.00013256072998,hotdogs bottle of the burgers on the grill
845_6,839_2,4,sampling_speaker1,-17.808311582,-0.0987615585327,jenny & mike are ready to eat
845_6,839_2,4,sampling_speaker1,-22.9441952957,-4.62532043457e-05,shares mustard is by the hotdogs on the grill
845_6,839_2,4,sampling_speaker1,-17.4818645471,-0.0270142555237,jenny is holding the mustard
845_6,839_2,4,sampling_speaker1,-11.2729065964,-0.0106961727142,mike is holding the mustard
845_6,839_2,4,sampling_speaker1,-5.56229052104,-0.271722316742,mike has four balloons
845_6,839_2,4,sampling_speaker1,-5.9587495466,-0.00513792037964,jenny is holding a bottle of mustard
845_6,839_2,4,sampling_speaker1,-5.56229052104,-0.271722316742,mike has four balloons
845_6,839_2,4,sampling_speaker1,-13.796046123,-0.114192485809,jenny and mike are cooking
845_6,839_2,4,sampling_speaker1,-18.6850874156,-0.0203437805176,the three balloons are cooking
893_9,822_9,4,sampling_speaker1,-12.9244067748,-0.017479300499,jenny is standing next to an airplane
893_9,822_9,4,sampling_speaker1,-19.1038915899,-0.465925216675,jenny is scared on the ground
893_9,822_9,4,sampling_speaker1,-28.1597862232,-4.70983600616,the of the sun
893_9,822_9,4,sampling_speaker1,-6.76676986029,-2.65651512146,the kids are scared of the snake
893_9,822_9,4,sampling_speaker1,-13.3595174993,-0.299806118011,the snake is about to get on the ground
893_9,822_9,4,sampling_speaker1,-34.5071223064,-1.77448606491,the snake and screams move are chasing past the
893_9,822_9,4,sampling_speaker1,-26.8504898853,-1.6764023304,jenny wants to get home and the woods
893_9,822_9,4,sampling_speaker1,-10.0214054594,-0.0595208406448,the plane is flying high above
893_9,822_9,4,sampling_speaker1,-11.6512908402,-0.889034986496,mike is upset that jenny fell off the ground
893_9,822_9,4,sampling_speaker1,-18.5604741342,-0.110719680786,jenny is afraid of the plane snake
828_6,828_1,4,sampling_speaker1,-14.9597682372,-0.0062540769577,jenny is climbing the cat and mike
828_6,828_1,4,sampling_speaker1,-22.9112581119,-0.0034773349762,the cat watches the cat and raised
828_6,828_1,4,sampling_speaker1,-28.9925180597,-0.00552153587341,the cat and floor are thrown today
828_6,828_1,4,sampling_speaker1,-8.24880947628,-0.23474419117,the grill is beside the tree
828_6,828_1,4,sampling_speaker1,-11.4423569239,-0.003657579422,jenny is waving at the cat
828_6,828_1,4,sampling_speaker1,-19.8500304957,-0.598994672298,mike and jenny play ball
828_6,828_1,4,sampling_speaker1,-10.7317102002,-0.0285365581512,the cat is near the grill
828_6,828_1,4,sampling_speaker1,-7.9901496644,-0.0175495147705,the cat is watching the hot dogs balloon
828_6,828_1,4,sampling_speaker1,-18.0329004564,-0.02308344841,there is a hamburger and the cat
828_6,828_1,4,sampling_speaker1,-15.2626351383,-0.00558996200562,the cat and the balloon are by mike and
814_3,858_3,4,sampling_speaker1,-3.81170485811,-3.81469726562e-06,there is a pizza on the table
814_3,858_3,4,sampling_speaker1,-19.6713336902,-0.000196218490601,jenny wants to get pizza in the soccer
814_3,858_3,4,sampling_speaker1,-3.35858070339,-8.10623168945e-06,the pizza is on the table
814_3,858_3,4,sampling_speaker1,-18.9827111033,-1.47925341129,the sun shines over mikes head today
814_3,858_3,4,sampling_speaker1,-18.0949456974,-0.000102043151855,there is a table near yellow table
814_3,858_3,4,sampling_speaker1,-21.9089978542,-0.000471830368042,jenny is throwing a pizza at mike
814_3,858_3,4,sampling_speaker1,-31.5863724548,-0.12001657486,jenny a picnic bee something
814_3,858_3,4,sampling_speaker1,-10.1197274167,-8.10623168945e-06,the pizza is on the table
814_3,858_3,4,sampling_speaker1,-5.81889402497,-0.684969425201,the sun is above jenny
814_3,858_3,4,sampling_speaker1,-5.74736035888,-0.00432443618774,jenny is standing on the table
821_2,868_1,4,sampling_speaker1,-17.0069851248,-0.292417764664,jenny is getting out of lightening
821_2,868_1,4,sampling_speaker1,-8.44689335007,-2.54004812241,an owl is standing under the tree
821_2,868_1,4,sampling_speaker1,-14.6583026173,-2.35014724731,the owl is hiding
821_2,868_1,4,sampling_speaker1,-10.4566161483,-2.23558163643,the soccer ball is under the cloud
821_2,868_1,4,sampling_speaker1,-8.31198915311,-0.849577188492,jenny is looking at the soccer ball
821_2,868_1,4,sampling_speaker1,-21.6265128521,-0.570074081421,mike lightning the owl
821_2,868_1,4,sampling_speaker1,-11.8480508532,-3.70163345337,the owl is in the tree
821_2,868_1,4,sampling_speaker1,-7.62466320421,-4.03607225418,the owl watches the soccer ball from the tree
821_2,868_1,4,sampling_speaker1,-18.9154700338,-2.50551128387,mike is wearing the hat
821_2,868_1,4,sampling_speaker1,-17.0382554264,-0.386452913284,lightning is hidden behind jenny
834_3,834_3,0,sampling_speaker1,-12.7878330048,-0.693147182465,mike is in the park
834_3,834_3,0,sampling_speaker1,-12.7340989158,-0.693147182465,jenny throws the ball to mike
834_3,834_3,0,sampling_speaker1,-8.67851535775,-0.693147182465,mike is waving to jenny
834_3,834_3,0,sampling_speaker1,-18.2434983149,-0.693147182465,the ball is in the way
834_3,834_3,0,sampling_speaker1,-13.0102725925,-0.693147182465,jenny is kicking the ball
834_3,834_3,0,sampling_speaker1,-15.4882316679,-0.693147182465,there is a ball nearby
834_3,834_3,0,sampling_speaker1,-15.2157065202,-0.693147182465,a ball is on the ground
834_3,834_3,0,sampling_speaker1,-20.0195107746,-0.693147182465,jenny is wearing a pair of pretty glove
834_3,834_3,0,sampling_speaker1,-30.1714880995,-0.693147182465,a yellow toy has equipment with a baseball mitt
834_3,834_3,0,sampling_speaker1,-6.17579524155,-0.693147182465,mike is ready to catch the ball
819_1,819_1,0,sampling_speaker1,-29.1112600161,-0.693147182465,mikes hot dog was on the cats float
819_1,819_1,0,sampling_speaker1,-3.2642642621,-0.693147182465,mike is wearing a pirate hat
819_1,819_1,0,sampling_speaker1,-21.8081828608,-0.693147182465,mike is telling a hot dog his cat
819_1,819_1,0,sampling_speaker1,-37.2511495124,-0.693147182465,a hot dog wears a wasn for behind a
819_1,819_1,0,sampling_speaker1,-7.49452270695,-0.693147182465,the cat is wearing a wizard hat
819_1,819_1,0,sampling_speaker1,-3.72357352506,-0.693147182465,the cat is wearing a crown
819_1,819_1,0,sampling_speaker1,-15.1903583196,-0.693147182465,the cat has a pirate hat in the distance
819_1,819_1,0,sampling_speaker1,-8.73841379675,-0.693147182465,a cat is wearing a blue hat
819_1,819_1,0,sampling_speaker1,-10.9613300924,-0.693147182465,mike has a hotdog on his head
819_1,819_1,0,sampling_speaker1,-15.5031574721,-0.693147182465,the sun is on the tree
817_8,824_3,4,sampling_speaker1,-21.0724565017,-0.0111932754517,the helicopter because it is raining
817_8,824_3,4,sampling_speaker1,-7.04861063805,-0.0176539421082,a cloud is raining on the ground
817_8,824_3,4,sampling_speaker1,-17.9642920156,-0.623682498932,jenny is by the helicopter
817_8,824_3,4,sampling_speaker1,-9.44225386754,-0.0011031627655,jenny is upset that it has started to rain
817_8,824_3,4,sampling_speaker1,-18.4462842135,-0.00157976150513,rain whole is falling from the cloud
817_8,824_3,4,sampling_speaker1,-12.4770710664,-0.00186014175415,it is starting to rain
817_8,824_3,4,sampling_speaker1,-14.5789833171,-0.00596380233765,it is raining at the park
817_8,824_3,4,sampling_speaker1,-28.5806848794,-0.035120010376,the blue bat behind the baseball is dogs
817_8,824_3,4,sampling_speaker1,-30.2564303975,-0.557321310043,jenny is sitting on a grass bumpy cheeseburger
817_8,824_3,4,sampling_speaker1,-16.8508300361,-0.00299549102783,it is raining
816_5,816_1,4,sampling_speaker1,-17.8271420298,-0.574242353439,mike is sitting on the grass
816_5,816_1,4,sampling_speaker1,-7.89825440656,-0.815898180008,mike is sitting on the table
816_5,816_1,4,sampling_speaker1,-10.1968816255,-0.400963187218,jenny is running away from the table
816_5,816_1,4,sampling_speaker1,-11.4075967301,-0.658990383148,there is a pie on the grass
816_5,816_1,4,sampling_speaker1,-5.41935416197,-0.718480587006,the pie is on the picnic table
816_5,816_1,4,sampling_speaker1,-4.88130812237,-0.685128211975,mike is sitting on the ground
816_5,816_1,4,sampling_speaker1,-7.60981514166,-1.05886864662,jenny is holding a pie
816_5,816_1,4,sampling_speaker1,-10.2859630099,-0.727885961533,jenny is sitting on the ground
816_5,816_1,4,sampling_speaker1,-20.2006332246,-0.933087348938,the picnic table has or pie
816_5,816_1,4,sampling_speaker1,-14.1028742108,-0.529749453068,mike is sitting next to the slide
814_4,821_5,3,sampling_speaker1,-23.0709872401,-0.726832985878,mike wears a blue onto a sunny day
814_4,821_5,3,sampling_speaker1,-8.07642419059,-1.95503234863e-05,the pizza and the cat are on the table
814_4,821_5,3,sampling_speaker1,-7.08821749966,-0.998134255409,mike and jenny are sitting on the ground
814_4,821_5,3,sampling_speaker1,-4.2731948409,-0.0128991603851,the cat is sitting on the table
814_4,821_5,3,sampling_speaker1,-8.83374244132,-0.0249590873718,the sun is above the picnic table
814_4,821_5,3,sampling_speaker1,-9.02522098897,-8.58306884766e-06,there is a pizza on the yellow table
814_4,821_5,3,sampling_speaker1,-6.31620494274,-0.110013961792,the sun is above the table
814_4,821_5,3,sampling_speaker1,-19.0030999938,-1.52488768101,mike kicks the soccer ball can
814_4,821_5,3,sampling_speaker1,-16.3764380045,-0.403832793236,mike has jennys hat
814_4,821_5,3,sampling_speaker1,-9.4471483483,-1.90769958496,the sun is shining on the park
868_6,817_1,4,sampling_speaker1,-4.22934735671,-0.046466588974,mike is wearing a viking hat
868_6,817_1,4,sampling_speaker1,-6.95923400481,-0.0793261528015,jenny is holding a pizza
868_6,817_1,4,sampling_speaker1,-7.88194431494,-0.0141162872314,the pizza is sitting on the table
868_6,817_1,4,sampling_speaker1,-26.5797343593,-1.32824349403,the bear wants jenny
868_6,817_1,4,sampling_speaker1,-39.085529337,-2.67710328102,the princess dark people is next to jenny away
868_6,817_1,4,sampling_speaker1,-5.91007404495,-1.59086894989,jenny is standing on the table
868_6,817_1,4,sampling_speaker1,-21.4160150248,-0.105472207069,jenny throws a police the frisbee to mike
868_6,817_1,4,sampling_speaker1,-6.45635091009,-0.172105312347,jenny is wearing a funny hat
868_6,817_1,4,sampling_speaker1,-18.4352941942,-0.38050699234,jenny is wearing a hat
868_6,817_1,4,sampling_speaker1,-29.9013901429,-1.6587780714,mike will have caught soda for the picnic
842_7,842_7,0,sampling_speaker1,-12.6153789951,-0.693147182465,the airplane is too in the sky
842_7,842_7,0,sampling_speaker1,-22.1192360796,-0.693147182465,jenny wears a glove and mitt for a sunny
842_7,842_7,0,sampling_speaker1,-5.45068791293,-0.693147182465,the dog is next to the tent
842_7,842_7,0,sampling_speaker1,-5.51546327583,-0.693147182465,jenny is very happy
842_7,842_7,0,sampling_speaker1,-15.2864285542,-0.693147182465,mike and jenny see a dog
842_7,842_7,0,sampling_speaker1,-11.3960016315,-0.693147182465,jenny is standing next to a snake
842_7,842_7,0,sampling_speaker1,-20.1808123752,-0.693147182465,the snake watches the kids
842_7,842_7,0,sampling_speaker1,-12.9484796506,-0.693147182465,there is a plane in the sky
842_7,842_7,0,sampling_speaker1,-19.5954041027,-0.693147420883,the sun is starting to the clouds
842_7,842_7,0,sampling_speaker1,-9.65759361949,-0.693147182465,jenny is near the glove
863_3,863_6,2,sampling_speaker1,-18.5000660406,-1.24563264847,the bear is hamburger from jenny
863_3,863_6,2,sampling_speaker1,-13.1473247503,-1.46414232254,the bear is scaring jenny
863_3,863_6,2,sampling_speaker1,-4.47396475419,-0.0210185050964,jenny is wearing a viking helmet
863_3,863_6,2,sampling_speaker1,-17.6281020053,-1.39435505867,the bear is scaring mike and jenny
863_3,863_6,2,sampling_speaker1,-22.2502698689,-2.02918028831,jenny will kick her hamburger
863_3,863_6,2,sampling_speaker1,-15.4571457722,-1.11119675636,mike is beside the bear with jenny
863_3,863_6,2,sampling_speaker1,-5.34741814467,-0.64803647995,jenny is holding a hamburger
863_3,863_6,2,sampling_speaker1,-9.38215150786,-0.0280323028564,the bear is wearing a viking helmet
863_3,863_6,2,sampling_speaker1,-24.7256128128,-0.54066324234,a bear with jenny and she are helmet
863_3,863_6,2,sampling_speaker1,-10.5264730188,-1.37391495705,the tent is next to jenny
878_7,892_3,4,sampling_speaker1,-9.15459599414,-0.00379753112793,there is a bear behind the tree
878_7,892_3,4,sampling_speaker1,-4.65094481721,-0.00302314758301,the bear is wearing a blue hat
878_7,892_3,4,sampling_speaker1,-21.0847443168,-1.19888234138,mike is surprised
878_7,892_3,4,sampling_speaker1,-20.7117241883,-0.000732898712158,the bear is kicking mike and jenny
878_7,892_3,4,sampling_speaker1,-3.79527545764,-0.316522598267,mike is wearing a witch hat
878_7,892_3,4,sampling_speaker1,-7.55411551466,-0.00897645950317,the bear is wearing glasses
878_7,892_3,4,sampling_speaker1,-13.1550012385,-0.000838994979858,mike tries to kick the bear
878_7,892_3,4,sampling_speaker1,-8.24589589045,-1.64733934402,jenny is wearing her hat
878_7,892_3,4,sampling_speaker1,-6.60117406712,-0.376986980438,mike is wearing blue cap
878_7,892_3,4,sampling_speaker1,-10.7454163339,-0.000985145568848,the bear is wearing a witch hat
807_0,807_4,4,sampling_speaker1,-15.1113585947,-0.239315986633,a bear is hungry
807_0,807_4,4,sampling_speaker1,-16.711254598,-0.283942222595,a bear is waiting for the hamburger
807_0,807_4,4,sampling_speaker1,-6.87474552756,-0.00644302368164,the bear is standing by the fire
807_0,807_4,4,sampling_speaker1,-12.632111415,-0.30805683136,jenny made a kite at the bear
807_0,807_4,4,sampling_speaker1,-15.6698022814,-0.641458034515,the kite flew away
807_0,807_4,4,sampling_speaker1,-17.478218211,-1.16898965836,the kite has the burger
807_0,807_4,4,sampling_speaker1,-14.2823524289,-0.0817308425903,the fire is eating the burger
807_0,807_4,4,sampling_speaker1,-7.40739004478,-0.0225281715393,jenny is wearing a baseball cap
807_0,807_4,4,sampling_speaker1,-10.0314757336,-0.62625002861,the pie is on the grass
807_0,807_4,4,sampling_speaker1,-10.274819817,-0.186789989471,a cat is near a bear
808_4,808_5,4,sampling_speaker1,-8.92294963929,-1.54119253159,mike is holding a green snake
808_4,808_5,4,sampling_speaker1,-13.2996183867,-0.0528256893158,jenny and mike are happy playing football
808_4,808_5,4,sampling_speaker1,-18.3243132902,-0.105484008789,mike is playing with the ball
808_4,808_5,4,sampling_speaker1,-10.8582711413,-0.00104570388794,the balloons are under the sun
808_4,808_5,4,sampling_speaker1,-26.9282618128,-0.00232672691345,the person three crown are balloons
808_4,808_5,4,sampling_speaker1,-22.8679940559,-0.813702106476,the snake enjoys the football
808_4,808_5,4,sampling_speaker1,-42.1005220908,-0.0543386936188,mike and the football fight get side baloons are
808_4,808_5,4,sampling_speaker1,-26.8215099223,-1.02146053314,mike lost the snake off the snake
808_4,808_5,4,sampling_speaker1,-17.8782668394,-0.377923488617,a football is beside jenny
808_4,808_5,4,sampling_speaker1,-16.2410092354,-0.189880847931,the football got hit the owl
841_9,812_5,3,sampling_speaker1,-3.95064720642,-0.00408697128296,mike is flying a kite
841_9,812_5,3,sampling_speaker1,-4.94129009309,-0.250037193298,the balloons are flying in the sky
841_9,812_5,3,sampling_speaker1,-8.90876812867,-1.35497462749,mike and jenny are waving to each other
841_9,812_5,3,sampling_speaker1,-13.0245542464,-0.00754451751709,the kite flies away
841_9,812_5,3,sampling_speaker1,-24.4358198244,-1.56074619293,mike is sad because it is telling there is
841_9,812_5,3,sampling_speaker1,-13.341988522,-0.00267028808594,the cat is on the balloons
841_9,812_5,3,sampling_speaker1,-3.47378056637,-0.00311088562012,jenny is flying a kite
841_9,812_5,3,sampling_speaker1,-3.47378056637,-0.00311088562012,jenny is flying a kite
841_9,812_5,3,sampling_speaker1,-13.8687061871,-0.0056357383728,jenny is sad because he wants the kite
841_9,812_5,3,sampling_speaker1,-7.88756910485,-0.0148153305054,mike and jenny are flying the kite
818_9,859_8,4,sampling_speaker1,-14.8405172575,-0.00507652759552,jenny eats a hotdog
818_9,859_8,4,sampling_speaker1,-10.1309741645,-0.000417590141296,jenny is eating a hot dog
818_9,859_8,4,sampling_speaker1,-14.3388159876,-0.0487606525421,jenny wants the burger
818_9,859_8,4,sampling_speaker1,-10.6435207012,-0.147020816803,there is a burger in the grass
818_9,859_8,4,sampling_speaker1,-13.6462927752,-0.0481615066528,there is a hamburger at the park
818_9,859_8,4,sampling_speaker1,-6.15140954698,-0.00419522821903,mike is holding a hot dog
818_9,859_8,4,sampling_speaker1,-12.947368248,-0.00459599494934,the hot dog is under the hot sun
818_9,859_8,4,sampling_speaker1,-8.09481933122,-4.43458557129e-05,jenny is holding a hamburger and hotdog
818_9,859_8,4,sampling_speaker1,-16.4865130523,-0.025471329689,a hot dog is on her head
818_9,859_8,4,sampling_speaker1,-4.63732727638,-0.000394582748413,jenny is eating a hotdog
880_4,812_1,4,sampling_speaker1,-16.514221297,-0.0976710319519,mike tossed jenny to the baseball
880_4,812_1,4,sampling_speaker1,-10.0077394742,-0.180034995079,the ball is by the apple tree
880_4,812_1,4,sampling_speaker1,-16.0275299147,-0.0347266197205,jenny is happy to put the baseball
880_4,812_1,4,sampling_speaker1,-7.60612430027,-0.000225067138672,mike has a baseball bat
880_4,812_1,4,sampling_speaker1,-17.1474475725,-0.182872772217,mike blue baseball and jenny are near a tree
880_4,812_1,4,sampling_speaker1,-12.6233798115,-1.98180627823,mike is wearing a hat
880_4,812_1,4,sampling_speaker1,-12.8072676256,-0.000425338745117,jenny thinks mike has a baseball bat
880_4,812_1,4,sampling_speaker1,-22.9198806479,-0.0365428924561,jenny is on a baseball
880_4,812_1,4,sampling_speaker1,-11.5182577138,-0.0356550216675,mike is throwing the baseball
880_4,812_1,4,sampling_speaker1,-9.97533630714,-0.087926864624,mike is playing on the baseball
821_5,817_7,4,sampling_speaker1,-25.9394999157,-0.00352597236633,jenny is going away kick the soccer ball too
821_5,817_7,4,sampling_speaker1,-14.0124179296,-0.000959396362305,there is an orange cat and a balloon near
821_5,817_7,4,sampling_speaker1,-13.2252403511,-0.485150575638,the cat is watching jenny
821_5,817_7,4,sampling_speaker1,-6.73119593252,-0.742801427841,the cat is sitting on the grass
821_5,817_7,4,sampling_speaker1,-11.2121097948,-0.22646021843,the cat is watching jenny and jenny
821_5,817_7,4,sampling_speaker1,-26.050284377,-0.0514929294586,jenny saw the cat in front of mike playing
821_5,817_7,4,sampling_speaker1,-4.968703912,-0.831278443336,jenny is standing next to the cat
821_5,817_7,4,sampling_speaker1,-7.52186459344,-0.00159922242165,jenny wants to kick the soccer ball
821_5,817_7,4,sampling_speaker1,-25.2582066088,-0.225558757782,the cat tosses jenny say mike to the ball
821_5,817_7,4,sampling_speaker1,-11.5007929227,-0.259775876999,there is a ballon in the sky
898_8,898_3,3,sampling_speaker1,-22.2778075286,-0.938921570778,mike and jenny are start
898_8,898_3,3,sampling_speaker1,-17.0212871091,-0.969346940517,mike and jenny are happy
898_8,898_3,3,sampling_speaker1,-22.8491472317,-1.0208697319,mike is ready to play with the some bat
898_8,898_3,3,sampling_speaker1,-20.9875853792,-1.81968092918,mike is getting now
898_8,898_3,3,sampling_speaker1,-8.49555591662,-3.58471775055,jenny is playing with a baseball glove
898_8,898_3,3,sampling_speaker1,-9.78156442903,-1.80441856384,mike is wearing a blue glove
898_8,898_3,3,sampling_speaker1,-9.00010706483,-2.95076704025,mike and jenny are playing baseball
898_8,898_3,3,sampling_speaker1,-20.8575441878,-3.72955608368,jenny play baseball
898_8,898_3,3,sampling_speaker1,-16.3839964129,-2.64684104919,mike has three hat on his glove
898_8,898_3,3,sampling_speaker1,-7.19286802036,-2.2391910553,jenny is wearing a glove
848_2,894_0,4,sampling_speaker1,-7.74172004816,-0.272969722748,jenny is reaching for lunch
848_2,894_0,4,sampling_speaker1,-15.5630455258,-0.00549697875977,mike is holding a hamburger
848_2,894_0,4,sampling_speaker1,-31.5333373541,-0.247362613678,jenny is offering lunch in her food
848_2,894_0,4,sampling_speaker1,-7.13033694949,-1.33791077137,mike is holding the pizza
848_2,894_0,4,sampling_speaker1,-4.74818920483,-1.33559465408,a pizza is on the table
848_2,894_0,4,sampling_speaker1,-7.26796281749,-0.135096549988,the sun is shining
848_2,894_0,4,sampling_speaker1,-14.3825310433,-0.294282317162,food is behind jenny
848_2,894_0,4,sampling_speaker1,-14.722175125,-1.35833775997,mike is waving to jenny
848_2,894_0,4,sampling_speaker1,-38.5672124505,-0.111976623535,there is a burger and a bubble never with
848_2,894_0,4,sampling_speaker1,-8.78981353386,-1.48017644882,the pizza sits on the picnic table
834_7,834_3,4,sampling_speaker1,-8.99515324876,-0.00796747207642,the helicopter is above the tent
834_7,834_3,4,sampling_speaker1,-7.9983938765,-1.39016628265,jenny is playing with the ball
